id,city-address,type,passability,area,Average of money,Average of profit,Average of our_clients,Count of Index
4829,"г. Хабаровск, р-н. Хабаровский, с. Князе-Волконское-1, ул. ДОС, д. 41",0,91809,3916,,,,
4830,"г. Хабаровск, р-н. Хабаровский, с. Князе-Волконское-1, ул. ДОС, д. 42",3,84045,5539,,,,
4831,"г. Хабаровск, р-н. Хабаровский, с. Князе-Волконское-1, ул. ДОС, д. 43",0,43619,5539,,,,
4832,"г. Хабаровск, р-н. Хабаровский, с. Князе-Волконское-1, ул. ДОС, д. 44",0,78564,4305,,,,
4833,"г. Хабаровск, р-н. Хабаровский, с. Князе-Волконское-1, ул. ДОС, д. 45",0,49884,4486,,,,
4834,"г. Хабаровск, р-н. Хабаровский, с. Князе-Волконское-1, ул. ДОС, д. 45А",0,60852,2260,,,,
4835,"г. Хабаровск, р-н. Хабаровский, с. Князе-Волконское-1, ул. ДОС, д. 46",0,68898,3291,,,,
4836,"г. Хабаровск, р-н. Хабаровский, с. Князе-Волконское-1, ул. ДОС, д. 47",0,74222,3582,,,,
4837,"г. Хабаровск, р-н. Хабаровский, с. Князе-Волконское-1, ул. ДОС, д. 48",0,84160,4399,,,,
4838,"г. Хабаровск, р-н. Хабаровский, с. Князе-Волконское-1, ул. ДОС, д. 49",0,59347,4116,,,,
4839,"г. Хабаровск, р-н. Хабаровский, с. Князе-Волконское-1, ул. ДОС, д. 50",2,27790,2821,,,,
4840,"г. Хабаровск, р-н. Хабаровский, с. Князе-Волконское-1, ул. ДОС, д. 51",0,92621,4420,,,,
4841,"г. Хабаровск, р-н. Хабаровский, с. Князе-Волконское-1, ул. ДОС, д. 52",0,66232,4915.4,,,,
4842,"г. Хабаровск, р-н. Хабаровский, с. Князе-Волконское-1, ул. ДОС, д. 53",0,49521,4478.9,,,,
4843,"г. Хабаровск, р-н. Хабаровский, с. Князе-Волконское-1, ул. ДОС, д. 54",0,93221,4478.9,,,,
4844,"г. Хабаровск, р-н. Хабаровский, с. Князе-Волконское-1, ул. ДОС, д. 55",0,109466,5880.7,,,,
4845,"г. Хабаровск, р-н. Хабаровский, с. Краснореченское, ул. Новая, д. 4",0,17686,433,,,,
4846,"г. Хабаровск, р-н. Хабаровский, с. Краснореченское, ул. Новая, д. 5",0,16373,430,,,,
4847,"г. Хабаровск, р-н. Хабаровский, с. Краснореченское, ул. Новая, д. 6",5,12195,464,,,,
4848,"г. Хабаровск, ст. Амур, д. 10",0,14675,178.1,,,,
4849,"г. Хабаровск, ул. 1220 км, д. 10",0,16163,159.2,,,,
4850,"г. Хабаровск, ул. 1220 км, д. 39",0,25061,514.8,,,,
4851,"г. Хабаровск, ул. 1220 км, д. 4",0,5431,112.5,,,,
4852,"г. Хабаровск, ул. 1220 км, д. 5",0,12060,76.9,,,,
4853,"г. Хабаровск, ул. 1220 км, д. 6",0,9390,42.8,,,,
4854,"г. Хабаровск, ул. 1220 км, д. 7",0,6994,30.4,,,,
4855,"г. Хабаровск, ул. 1220 км, д. 8",0,9015,84.2,,,,
4856,"г. Хабаровск, ул. 2-я Портовая, д. 13",0,20026,386.9,,,,
4857,"г. Хабаровск, ул. 2-я Портовая, д. 17",0,6401,91.2,,,,
4858,"г. Хабаровск, ул. Авангардная, д. 10",3,7181,106.2,,,,
4859,"г. Хабаровск, ул. Авангардная, д. 12",0,12107,95.9,,,,
4860,"г. Хабаровск, ул. Авангардная, д. 14",0,9924,119.4,,,,
4861,"г. Хабаровск, ул. Авиационная, д. 40А",0,9732,90.7,,,,
4862,"г. Хабаровск, ул. Авроры, д. 10",0,24371,579.7,,,,
4863,"г. Хабаровск, ул. Авроры, д. 11",0,14747,631.4,,,,
4864,"г. Хабаровск, ул. Авроры, д. 13",0,11756,318.5,,,,
4865,"г. Хабаровск, ул. Авроры, д. 14",0,68019,5554.1,,,,
4866,"г. Хабаровск, ул. Авроры, д. 14 А",6,81299,10037.1,,,,
4867,"г. Хабаровск, ул. Авроры, д. 15",0,17477,648.6,,,,
4868,"г. Хабаровск, ул. Авроры, д. 19",0,32443,1100.1,,,,
4869,"г. Хабаровск, ул. Авроры, д. 2",0,12455,500.7,,,,
4870,"г. Хабаровск, ул. Авроры, д. 21",0,17604,926.6,,,,
4871,"г. Хабаровск, ул. Авроры, д. 23",0,52833,1556.7,,,,
4872,"г. Хабаровск, ул. Авроры, д. 4",0,13844,492.4,,,,
4873,"г. Хабаровск, ул. Авроры, д. 6",0,32811,488.2,,,,
4874,"г. Хабаровск, ул. Авроры, д. 8",0,20453,717.5,,,,
4875,"г. Хабаровск, ул. Автобусная, д. 10",0,79598,5112.9,,,,
4876,"г. Хабаровск, ул. Автобусная, д. 110",0,84352,5648.1,,,,
4877,"г. Хабаровск, ул. Автобусная, д. 112",0,88081,5416.9,,,,
4878,"г. Хабаровск, ул. Автобусная, д. 12",0,57583,5117.3,,,,
4879,"г. Хабаровск, ул. Автобусная, д. 14",0,66316,5600.5,,,,
4880,"г. Хабаровск, ул. Автобусная, д. 14А",7,84318,3634.4,,,,
4881,"г. Хабаровск, ул. Автобусная, д. 2",0,72325,6535.3,,,,
4882,"г. Хабаровск, ул. Автобусная, д. 2a",0,92824,5854.4,,,,
4883,"г. Хабаровск, ул. Автобусная, д. 4",0,78100,4394.4,,,,
4884,"г. Хабаровск, ул. Автобусная, д. 6",0,58373,4273.2,,,,
4885,"г. Хабаровск, ул. Автобусная, д. 60",0,8871,109,,,,
4886,"г. Хабаровск, ул. Автобусная, д. 62",0,6614,117.5,,,,
4887,"г. Хабаровск, ул. Автобусная, д. 64",0,16088,117.2,,,,
4888,"г. Хабаровск, ул. Автобусная, д. 66",0,9660,109.8,,,,
4889,"г. Хабаровск, ул. Автобусная, д. 68",0,7738,113.1,,,,
4890,"г. Хабаровск, ул. Автобусная, д. 74",3,11442,107.6,,,,
4891,"г. Хабаровск, ул. Автобусная, д. 76",0,10617,112.4,,,,
4892,"г. Хабаровск, ул. Автобусная, д. 78",0,10611,116.5,,,,
4893,"г. Хабаровск, ул. Автобусная, д. 8",0,54774,10687,,,,
4894,"г. Хабаровск, ул. Автобусная, д. 80",0,9213,113.6,,,,
4895,"г. Хабаровск, ул. Автобусная, д. 82",0,10161,113.1,,,,
4896,"г. Хабаровск, ул. Автобусная, д. 86",0,21160,438.4,,,,
4897,"г. Хабаровск, ул. Автобусная, д. 88",0,23569,296.6,,,,
4898,"г. Хабаровск, ул. Автобусная, д. 8А",0,71436,4434.8,,,,
4899,"г. Хабаровск, ул. Автобусная, д. 90",0,16895,271.6,,,,
4900,"г. Хабаровск, ул. Автобусная, д. 92",0,10963,231.4,,,,
4901,"г. Хабаровск, ул. Автобусная, д. 94",0,12604,295.1,,,,
4902,"г. Хабаровск, ул. Автобусная, д. 96",6,11137,270.2,,,,
4903,"г. Хабаровск, ул. Адмиральская, д. 23",0,87077,4198.6,,,,
4904,"г. Хабаровск, ул. Адмиральская, д. 25",0,82988,5426.2,,,,
4905,"г. Хабаровск, ул. Адмиральская, д. 4 А",0,73641,5719.2,,,,
4906,"г. Хабаровск, ул. Адмиральская, д. 8 А",0,87118,4383.9,,,,
4907,"г. Хабаровск, ул. Адмиральская, д. 9",0,48693,3992.5,,,,
4908,"г. Хабаровск, ул. Айвазовского, д. 14",0,6728,25,,,,
4909,"г. Хабаровск, ул. Айвазовского, д. 4",0,25041,596.8,,,,
4910,"г. Хабаровск, ул. Айвазовского, д. 4А",0,42617,2904.8,,,,
4911,"г. Хабаровск, ул. Айвазовского, д. 5",3,45355,964.34,,,,
4912,"г. Хабаровск, ул. Аксенова, д. 1",0,41683,795.6,,,,
4913,"г. Хабаровск, ул. Аксенова, д. 12/4",0,39491,1019.7,,,,
4914,"г. Хабаровск, ул. Аксенова, д. 14",0,31734,555.8,,,,
4915,"г. Хабаровск, ул. Аксенова, д. 16",0,22180,1418,,,,
4916,"г. Хабаровск, ул. Аксенова, д. 18",0,22575,565,,,,
4917,"г. Хабаровск, ул. Аксенова, д. 2",0,50882,1187.7,,,,
4918,"г. Хабаровск, ул. Аксенова, д. 20",0,28366,937.4,,,,
4919,"г. Хабаровск, ул. Аксенова, д. 22",0,37771,1429.9,,,,
4920,"г. Хабаровск, ул. Аксенова, д. 22А",1,56914,6556.1,,,,
4921,"г. Хабаровск, ул. Аксенова, д. 26",0,20855,1433,,,,
4922,"г. Хабаровск, ул. Аксенова, д. 28",0,43400,1774.5,,,,
4923,"г. Хабаровск, ул. Аксенова, д. 3",0,36633,1030.4,,,,
4924,"г. Хабаровск, ул. Аксенова, д. 30",0,34282,1772.2,,,,
4925,"г. Хабаровск, ул. Аксенова, д. 30А",0,40712,3695.1,,,,
4926,"г. Хабаровск, ул. Аксенова, д. 32",0,47323,4066.2,,,,
4927,"г. Хабаровск, ул. Аксенова, д. 32А",0,68622,2463.7,,,,
4928,"г. Хабаровск, ул. Аксенова, д. 34",0,40474,917.1,,,,
4929,"г. Хабаровск, ул. Аксенова, д. 36",0,43078,1473.4,,,,
4930,"г. Хабаровск, ул. Аксенова, д. 4",0,13583,580.83,,,,
4931,"г. Хабаровск, ул. Аксенова, д. 40/55",0,43296,3362.2,,,,
4932,"г. Хабаровск, ул. Аксенова, д. 43",0,45175,3257.2,,,,
4933,"г. Хабаровск, ул. Аксенова, д. 45",0,43488,4115.5,,,,
4934,"г. Хабаровск, ул. Аксенова, д. 47",0,70924,3171.78,,,,
4935,"г. Хабаровск, ул. Аксенова, д. 49",5,69872,3267.2,,,,
4936,"г. Хабаровск, ул. Аксенова, д. 5",0,25208,889,,,,
4937,"г. Хабаровск, ул. Аксенова, д. 51",6,40692,918.9,,,,
4938,"г. Хабаровск, ул. Аксенова, д. 51А",0,94471,4997.58,,,,
4939,"г. Хабаровск, ул. Аксенова, д. 6",0,27167,1656.7,,,,
4940,"г. Хабаровск, ул. Аксенова, д. 7",0,13619,569.8,,,,
4941,"г. Хабаровск, ул. Аксенова, д. 8",0,25190,560.1,,,,
4942,"г. Хабаровск, ул. Аксенова, д. 9/5",0,29978,869.2,,,,
4943,"г. Хабаровск, ул. Албанская, д. 11",0,5301,60.2,,,,
4944,"г. Хабаровск, ул. Александровская, д. 41",0,72977,2793.8,,,,
4945,"г. Хабаровск, ул. Александровская, д. 43",0,57072,2796.8,,,,
4946,"г. Хабаровск, ул. Александровская, д. 45",0,27594,2756.2,,,,
4947,"г. Хабаровск, ул. Александровская, д. 47",0,73877,2751,,,,
4948,"г. Хабаровск, ул. Алексеевская, д. 36А",1,35853,1388.9,,,,
4949,"г. Хабаровск, ул. Алексеевская, д. 38А",0,19943,1402.7,,,,
4950,"г. Хабаровск, ул. Алексеевская, д. 40А",0,50357,1652.6,,,,
4951,"г. Хабаровск, ул. Алексеевская, д. 44",0,22290,1856.3,,,,
4952,"г. Хабаровск, ул. Ангарская, д. 13",0,52439,6446,,,,
4953,"г. Хабаровск, ул. Антенная, д. 1",0,43954,5306.9,,,,
4954,"г. Хабаровск, ул. Антенная, д. 14",0,9119,158.7,,,,
4955,"г. Хабаровск, ул. Антенная, д. 14А",0,39596,3751.5,,,,
4956,"г. Хабаровск, ул. Антенная, д. 18",0,28520,384.6,,,,
4957,"г. Хабаровск, ул. Антенная, д. 19б",0,78036,8040,,,,
4958,"г. Хабаровск, ул. Антенная, д. 4А",0,11587,81,,,,
4959,"г. Хабаровск, ул. Артемовская, д. 102",0,50142,5709.7,,,,
4960,"г. Хабаровск, ул. Артемовская, д. 124",0,56081,4827.4,,,,
4961,"г. Хабаровск, ул. Артемовская, д. 126",0,56865,4816.8,,,,
4962,"г. Хабаровск, ул. Артемовская, д. 128",0,103786,4889.6,,,,
4963,"г. Хабаровск, ул. Артемовская, д. 132",0,56877,9380,,,,
4964,"г. Хабаровск, ул. Артемовская, д. 136",0,41235,3839.7,,,,
4965,"г. Хабаровск, ул. Артемовская, д. 138",0,36908,3838.7,,,,
4966,"г. Хабаровск, ул. Артемовская, д. 140",0,69423,4799.4,,,,
4967,"г. Хабаровск, ул. Артемовская, д. 45",0,18358,404.9,,,,
4968,"г. Хабаровск, ул. Артемовская, д. 50",0,25492,503,,,,
4969,"г. Хабаровск, ул. Артемовская, д. 52А",0,13909,340,,,,
4970,"г. Хабаровск, ул. Артемовская, д. 55",0,24968,608,,,,
4971,"г. Хабаровск, ул. Артемовская, д. 55Б",0,10692,302,,,,
4972,"г. Хабаровск, ул. Артемовская, д. 57А",2,13810,130,,,,
4973,"г. Хабаровск, ул. Артемовская, д. 57Б",0,4399,71,,,,
4974,"г. Хабаровск, ул. Артемовская, д. 57В",0,12323,137,,,,
4975,"г. Хабаровск, ул. Артемовская, д. 59А",0,15859,115.2,,,,
4976,"г. Хабаровск, ул. Артемовская, д. 60А",0,17959,309.4,,,,
4977,"г. Хабаровск, ул. Артемовская, д. 66",0,27447,432.1,,,,
4978,"г. Хабаровск, ул. Артемовская, д. 75",0,45686,3510,,,,
4979,"г. Хабаровск, ул. Артемовская, д. 77",0,116967,12896.4,,,,
4980,"г. Хабаровск, ул. Артемовская, д. 79",0,39163,1064.5,,,,
4981,"г. Хабаровск, ул. Артемовская, д. 79А",0,28976,1384.5,,,,
4982,"г. Хабаровск, ул. Артемовская, д. 81",0,33815,1087.2,,,,
4983,"г. Хабаровск, ул. Артемовская, д. 83",0,59334,11344.64,,,,
4984,"г. Хабаровск, ул. Артиллерийская, д. 41",0,18047,436.5,,,,
4985,"г. Хабаровск, ул. Архангельская, д. 23",0,82571,3725.31,,,,
4986,"г. Хабаровск, ул. Архангельская, д. 23А",3,75918,2949.1,,,,
4987,"г. Хабаровск, ул. Архангельская, д. 27",0,86524,16670.2,,,,
4988,"г. Хабаровск, ул. Архангельская, д. 48А",0,48475,3541.78,,,,
4989,"г. Хабаровск, ул. Архиповская Падь, д. 20",0,22172,421.5,,,,
4990,"г. Хабаровск, ул. Архиповская Падь, д. 7",0,7123,30,,,,
4991,"г. Хабаровск, ул. Астрономическая, д. 1 А",0,19757,297.1,,,,
4992,"г. Хабаровск, ул. Астрономическая, д. 10",4,15354,250.9,,,,
4993,"г. Хабаровск, ул. Астрономическая, д. 11",0,18273,393.2,,,,
4994,"г. Хабаровск, ул. Астрономическая, д. 12",0,9699,266.2,,,,
4995,"г. Хабаровск, ул. Астрономическая, д. 13",0,26722,596,,,,
4996,"г. Хабаровск, ул. Астрономическая, д. 15",0,9772,286.3,,,,
4997,"г. Хабаровск, ул. Астрономическая, д. 17",0,17184,358.7,,,,
4998,"г. Хабаровск, ул. Астрономическая, д. 19",0,10282,291.5,,,,
4999,"г. Хабаровск, ул. Астрономическая, д. 21",5,28168,562.6,,,,
